OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
91073;5,20081E+18;5;3;15;0;2020;8;9;3;3;1;7;0;0;0;0;1;1;0;358945,058;5644594,396;6,992488648;50,93570758;0
91130;5,20081E+18;5;3;15;0;2020;8;16;7;3;5;3;0;0;1;0;1;0;0;363026,725;5638035,488;7,053004356;50,8777437;0
91132;5,20081E+18;5;3;15;0;2020;8;10;7;2;3;6;0;1;0;0;0;0;0;368184,2289;5639183,281;7,125858594;50,8892594;0
91134;5,20081E+18;5;3;15;0;2020;8;11;7;3;6;2;0;0;1;1;0;0;0;349407,92;5642980,435;6,857519831;50,91879259;0
91136;5,20081E+18;5;3;15;0;2020;8;22;7;3;5;2;2;1;1;0;0;0;0;355304,1781;5645503,009;6,94034568;50,94297109;0
91154;5,20081E+18;5;3;15;0;2020;8;7;4;3;3;6;0;0;1;0;0;0;1;365190,256;5642859,299;7,081958229;50,92160704;0
91166;5,20081E+18;5;3;15;0;2020;8;19;4;3;2;7;0;1;0;0;0;0;0;356481,1759;5646276,149;6,956783383;50,95021337;1
91193;5,20081E+18;5;3;15;0;2020;8;14;5;3;5;2;0;1;1;0;0;0;0;354480,482;5641764,171;6,93012126;50,90916383;0
91201;5,20081E+18;5;3;15;0;2020;8;18;5;2;9;1;0;0;0;0;1;0;0;352464,2633;5651162,188;6,89765465;50,99310759;1
91214;5,20081E+18;5;3;15;0;2020;8;8;4;2;2;2;0;1;1;0;0;0;0;353378,3067;5655049,98;6,909099236;51,02827879;1
91250;5,20081E+18;5;3;15;0;2020;8;13;4;3;2;6;0;0;1;0;0;1;0;361364,2268;5649167,779;7,025154504;50,97739624;0
91257;5,20081E+18;5;3;15;0;2020;8;17;5;3;0;1;0;0;0;0;1;0;0;356350,0786;5647501,7;6,95443461;50,96119454;0
91267;5,20081E+18;5;3;15;0;2020;8;4;4;2;9;1;2;0;1;0;0;0;0;358249,3202;5644581,433;6,982598411;50,9354205;1
91295;5,20081E+18;5;3;15;0;2020;8;14;4;3;5;2;0;1;1;0;0;0;0;353843,1281;5642330,959;6,920834849;50,91409637;0
91321;5,20081E+18;5;3;15;0;2020;8;17;5;3;0;1;0;1;0;0;0;0;0;358537,4858;5640417,077;6,988311755;50,89806587;1
91342;5,20081E+18;5;3;15;0;2020;8;22;4;3;0;2;2;0;1;0;0;0;0;358600,784;5642688,24;6,988331405;50,91849253;1
91346;5,20081E+18;5;3;15;0;2020;8;17;6;3;3;6;0;0;1;0;0;0;0;353810,02;5648881,051;6,917735316;50,97295137;0
91421;5,20081E+18;5;3;15;0;2020;8;14;4;2;0;7;0;1;0;0;0;0;0;357339,2359;5637502,093;6,972421107;50,87157402;1
91443;5,20081E+18;5;3;15;0;2020;8;12;5;3;5;2;0;1;0;0;0;0;0;353990,0503;5646084,123;6,921420028;50,94786207;0
91500;5,20082E+18;5;3;15;0;2020;8;10;1;3;5;3;0;1;1;0;0;0;0;359872,848;5649175,082;7,003920942;50,9771009;0
91502;5,20082E+18;5;3;15;0;2020;8;20;1;3;0;1;0;0;0;0;1;0;0;356063,7606;5651135,259;6,948921609;50,99377705;1
91503;5,20082E+18;5;3;15;0;2020;8;16;1;3;0;1;0;1;0;0;0;0;0;356702,3663;5638357,493;6,963040419;50,87910396;0
91505;5,20082E+18;5;3;15;0;2020;8;7;2;3;0;7;0;0;0;0;1;0;0;349530,2296;5648675,962;6,856905717;50,9700062;1
91554;5,20082E+18;5;3;15;0;2020;8;19;3;3;3;3;1;0;1;0;0;1;0;360621,6203;5650226,699;7,014176871;50,98673363;1
91567;5,20082E+18;5;3;15;0;2020;8;12;2;2;6;4;0;0;1;1;0;0;0;353354,4662;5645735,834;6,91251858;50,9445708;0
91641;5,20082E+18;5;3;15;0;2020;8;20;2;2;6;4;0;0;0;1;1;0;0;358711,619;5644176,429;6,98933054;50,93189415;0
91656;5,20082E+18;5;3;15;0;2020;8;18;2;3;0;1;0;0;0;0;1;0;0;355705,1108;5645874,799;6,945901484;50,94641277;0
91670;5,20082E+18;5;3;15;0;2020;8;21;7;3;5;2;2;0;1;0;0;0;0;358974,9127;5644712,448;6,992867577;50,93677583;0
91672;5,20082E+18;5;3;15;0;2020;8;14;7;2;0;1;0;1;0;0;0;0;0;350097,2139;5645081,836;6,866455102;50,93785603;0
91674;5,20082E+18;5;3;15;0;2020;8;3;7;3;8;1;2;1;0;0;0;0;0;351475,9713;5644626,108;6,886250159;50,9341174;0
91677;5,20082E+18;5;3;15;0;2020;8;4;7;3;3;6;2;0;1;0;0;0;0;354654,8737;5646842,451;6,930575026;50,95484494;0
91679;5,20082E+18;5;3;15;0;2020;8;21;7;3;0;1;2;1;0;0;0;0;0;357174,9272;5638784,274;6,969586552;50,88305645;1
91681;5,20082E+18;5;3;15;0;2020;8;17;7;3;0;1;0;1;0;0;0;0;0;354473,7022;5641781,707;6,930017899;50,90931972;0
91683;5,20082E+18;5;3;15;0;2020;8;17;7;3;0;1;0;0;0;0;0;0;1;355026,2427;5645375,798;6,936442813;50,94175806;0
91689;5,20082E+18;5;3;15;0;2020;8;16;3;3;2;6;0;0;1;0;0;0;0;356898,961;5634232,883;6,967445912;50,84208461;1
91701;5,20081E+18;5;3;15;0;2020;8;14;6;3;0;7;0;0;0;0;1;0;0;361132,5839;5645704,84;7,023178522;50,94621831;0
91706;5,20082E+18;5;3;15;0;2020;8;9;2;3;5;4;0;0;0;1;0;0;1;354477,5717;5645752,312;6,928488051;50,94500346;0
91708;5,20081E+18;5;3;15;0;2020;8;19;6;3;6;4;0;0;1;1;0;0;0;360117,8562;5647225,263;7,008158637;50,95963723;0
91722;5,20081E+18;5;3;15;0;2020;8;11;6;3;0;5;0;1;1;0;0;0;0;362426,6357;5651711,78;7,039315475;51,00051462;0
91729;5,20081E+18;5;3;15;0;2020;8;16;6;3;5;2;0;1;1;0;0;0;0;356578,8617;5647104,728;6,957846702;50,95768401;0
91733;5,20081E+18;5;3;15;0;2020;8;17;6;3;2;6;0;0;1;0;0;0;0;354477,5189;5645754,819;6,928486299;50,94502598;0
91736;5,20081E+18;5;3;15;0;2020;8;17;6;3;1;7;0;1;1;0;0;0;0;347532,662;5648125,864;6,828707261;50,96453769;0
91740;5,20081E+18;5;3;15;0;2020;8;15;6;2;2;6;0;0;1;0;0;0;0;350086,9856;5648839,663;6,864762041;50,97162243;0
91746;5,20081E+18;5;3;15;0;2020;8;17;6;3;0;6;0;0;1;0;1;0;0;350398,391;5648524,626;6,869323747;50,96887237;0
91750;5,20081E+18;5;3;15;0;2020;8;17;6;3;3;2;0;1;1;0;0;0;0;353049,4335;5644914,723;6,908510784;50,93711413;0
91768;5,20082E+18;5;3;15;0;2020;8;17;2;3;1;5;0;1;1;0;0;0;0;354232,4787;5645913,402;6,924937122;50,94638921;0
91781;5,20082E+18;5;3;15;0;2020;8;0;7;3;3;6;2;0;1;0;0;0;0;361149,4297;5642369,194;7,024688855;50,91624407;1
91791;5,20082E+18;5;3;15;0;2020;8;17;3;3;2;6;0;0;1;0;0;0;0;358521,5484;5640433;6,988079096;50,89820506;1
91798;5,20082E+18;5;3;15;0;2020;8;19;3;3;5;5;0;0;1;0;1;0;0;352211,3248;5643669,539;6,897095751;50,92571006;1
91801;5,20082E+18;5;3;15;0;2020;8;18;3;3;0;5;0;0;1;0;1;0;0;357023,5497;5646321,437;6,964481925;50,95075516;1
91804;5,20082E+18;5;3;15;0;2020;8;6;3;3;5;2;0;1;0;0;0;0;1;356588,1421;5646355,991;6,958273733;50,95095753;0
91814;5,20082E+18;5;3;15;0;2020;8;16;4;2;2;6;0;0;1;0;0;0;1;350004,0518;5650675,715;6,86282403;50,9881001;0
91838;5,20082E+18;5;3;15;0;2020;8;14;6;3;9;6;0;0;1;0;0;0;0;352522,4495;5640982,762;6,902605591;50,90164469;0
91856;5,20082E+18;5;3;15;0;2020;8;12;5;3;2;6;0;0;1;0;0;0;1;353292,316;5644024,339;6,912323587;50,92917442;0
91880;5,20082E+18;5;3;15;0;2020;8;12;5;3;3;6;0;0;1;0;0;1;0;356733,2132;5638921,954;6,963257373;50,88418441;0
91883;5,20082E+18;5;3;15;0;2020;8;16;4;3;2;6;0;0;1;0;0;0;0;357123,1179;5638833,68;6,968831208;50,88348766;0
91884;5,20082E+18;5;3;15;0;2020;8;10;4;3;5;6;0;0;1;0;0;0;0;355375,3995;5648312,943;6,940242305;50,96824115;0
91909;5,20082E+18;5;3;15;0;2020;8;20;5;3;0;7;0;1;1;0;0;0;0;346606,9491;5645269,106;6,816737946;50,93862102;0
91954;5,20082E+18;5;3;15;0;2020;8;23;4;2;4;6;2;1;0;0;0;0;1;353565,2827;5644852,808;6,91587234;50,93668895;1
91989;5,20082E+18;5;3;15;0;2020;8;16;3;3;2;6;0;0;1;0;0;1;0;359841,7518;5645840,547;7,00476275;50,94712554;1
92000;5,20082E+18;5;3;15;0;2020;8;16;5;3;1;6;0;0;1;0;0;0;0;354299,7713;5644202,404;6,926578612;50,93102999;0
92004;5,20082E+18;5;3;15;0;2020;8;17;3;3;6;4;0;0;1;1;0;0;0;353574,7024;5646452,951;6,915363047;50,95107123;1
92025;5,20082E+18;5;3;15;0;2020;8;10;5;2;1;7;0;0;1;0;0;1;0;359625,6415;5641718,033;7,003275705;50,91002334;0
92055;5,20082E+18;5;3;15;0;2020;8;7;5;3;3;6;0;1;1;0;0;0;0;365271,5575;5635788,463;7,085721739;50,8580759;0
92059;5,20082E+18;5;3;15;0;2020;8;19;3;3;0;1;1;1;0;0;0;0;0;352715,154;5651245,883;6,901193269;50,99392397;1
92062;5,20082E+18;5;3;15;0;2020;8;16;3;3;5;2;0;0;1;0;0;0;0;351289,8561;5645234,239;6,883355169;50,93953439;0
92068;5,20082E+18;5;3;15;0;2020;8;18;5;3;5;3;0;1;1;0;0;0;0;357839,77;5639945,226;6,978580029;50,89365398;0
92072;5,20082E+18;5;3;15;0;2020;8;15;3;2;7;7;0;0;1;1;0;0;0;352131,8942;5647535,164;6,894397105;50,9604282;0
92096;5,20082E+18;5;3;15;0;2020;8;14;4;3;4;6;0;1;0;0;0;0;0;352708,9119;5656725,658;6,898879;51,04316596;0
92121;5,20082E+18;5;3;15;0;2020;8;20;5;3;6;4;1;1;0;1;0;0;0;353577,4005;5646450,029;6,915402607;50,95104566;0
92128;5,20082E+18;5;3;15;0;2020;8;15;3;3;5;2;0;1;1;0;0;0;0;353560,941;5642776,263;6,916644663;50,91802664;0
92130;5,20082E+18;5;3;15;0;2020;8;15;5;3;2;6;0;0;1;0;0;0;1;366029,1714;5636205,72;7,096327126;50,86200211;0
92188;5,20082E+18;5;3;15;0;2020;8;12;6;3;2;6;0;0;1;0;0;0;0;352482,4902;5651122,02;6,897930505;50,99275129;0
92189;5,20082E+18;5;3;15;0;2020;8;17;2;3;0;5;0;1;1;0;0;0;0;353196,5974;5645187,51;6,91049391;50,93960304;0
92190;5,20082E+18;5;3;15;0;2020;8;4;6;3;9;1;2;0;1;0;0;0;0;361408,8277;5646189,383;7,026924026;50,95063949;0
92193;5,20082E+18;5;3;15;0;2020;8;17;6;3;5;3;0;1;1;0;0;0;0;362638,2898;5643839,071;7,045302706;50,92981073;0
92202;5,20082E+18;5;3;15;0;2020;8;14;6;3;2;6;0;0;1;0;1;0;0;363265,3469;5649226,74;7,052196638;50,97838071;0
92209;5,20082E+18;5;3;15;0;2020;8;14;6;3;2;6;0;0;1;0;0;0;0;357358,25;5646885,56;6,969022718;50,95590782;0
92218;5,20082E+18;5;3;15;0;2020;8;7;6;3;5;3;0;1;1;0;0;0;0;351147,4668;5651578,506;6,878733714;50,9965097;0
92225;5,20082E+18;5;3;15;0;2020;8;14;6;3;2;6;0;0;1;0;0;1;0;352816,6651;5651762,942;6,902429201;50,99859647;0
92228;5,20082E+18;5;3;15;0;2020;8;16;6;3;2;7;0;1;1;0;0;0;0;354366,8715;5645819,298;6,926886551;50,94557749;0
92231;5,20082E+18;5;3;15;0;2020;8;9;6;3;2;6;0;0;1;0;0;0;0;353354,2841;5645747,952;6,912511111;50,94467965;0
92233;5,20082E+18;5;3;15;0;2020;8;10;6;3;5;3;0;1;1;0;0;0;0;358480,3485;5640474,255;6,987477604;50,89856573;0
92236;5,20082E+18;5;3;15;0;2020;8;13;6;3;2;6;0;0;1;0;0;0;0;358787,612;5639496,041;6,992222443;50,88984961;0
92246;5,20082E+18;5;3;15;0;2020;8;23;6;3;0;1;2;1;0;0;0;0;0;354608,1281;5644812,082;6,930720469;50,93658681;0
92249;5,20082E+18;5;3;15;0;2020;8;21;6;3;2;2;2;0;1;0;1;0;0;356828,523;5644146,382;6,962562072;50,93115976;0
92255;5,20082E+18;5;3;15;0;2020;8;15;7;3;5;3;0;1;0;0;1;0;0;359734,3181;5641611,5;7,004861494;50,90909233;0
92257;5,20082E+18;5;3;15;0;2020;8;14;7;3;5;3;0;1;0;0;0;0;1;361678,9923;5645032,532;7,031207205;50,94030746;0
92259;5,20082E+18;5;3;15;0;2020;8;16;7;3;5;2;0;1;1;0;0;0;0;350831,3735;5652381,313;6,873902616;51,00364212;0
92261;5,20082E+18;5;3;15;0;2020;8;14;7;3;2;6;0;0;1;0;0;0;0;349408,2012;5658083,08;6,85126452;51,0545082;0
92262;5,20082E+18;5;3;15;0;2020;8;0;7;2;6;6;2;0;0;1;0;0;1;354219,2508;5644818,424;6,925187138;50,93654564;0
92263;5,20082E+18;5;3;15;0;2020;8;11;2;3;2;6;0;1;0;0;0;0;0;355481,5288;5645759,737;6,942766551;50,94532273;0
92264;5,20082E+18;5;3;15;0;2020;8;15;6;3;0;6;0;0;1;0;0;0;0;355207,4764;5644913,124;6,939204588;50,93764565;0
92265;5,20082E+18;5;3;15;0;2020;8;0;7;2;1;6;2;0;1;0;0;0;0;353434,8302;5641244,693;6,915466917;50,9042309;0
92269;5,20082E+18;5;3;15;0;2020;8;10;7;3;3;6;0;0;1;0;1;0;0;352528,1633;5643730,795;6,901576075;50,92634162;0
92286;5,20082E+18;5;3;15;0;2020;8;9;1;3;0;7;0;0;0;0;0;0;1;353795,1136;5648517,097;6,917669466;50,96967688;0
92296;5,20082E+18;5;3;15;0;2020;8;19;1;3;2;6;1;0;1;0;1;0;0;353345,7821;5646701,586;6,912006096;50,95324742;0
92302;5,20082E+18;5;3;15;0;2020;8;0;1;3;2;6;2;0;1;0;0;0;1;355269,7376;5645231,161;6,939963786;50,94051941;0
92318;5,20083E+18;5;3;15;0;2020;8;11;3;3;0;7;0;0;1;0;0;0;0;350929,162;5642168,671;6,879478367;50,91189269;0
92321;5,20082E+18;5;3;15;0;2020;8;17;2;3;6;4;0;1;0;1;0;0;0;353625,0778;5646398,409;6,916101654;50,95059388;0
92419;5,20082E+18;5;3;15;0;2020;8;13;2;3;0;7;0;0;0;0;1;0;0;353400,9589;5648973,855;6,911875552;50,97368138;0
92475;5,20082E+18;5;3;15;0;2020;8;11;2;2;5;6;0;0;0;0;1;0;1;359571,8289;5646858,832;7,000529964;50,95621127;0
92530;5,20083E+18;5;3;15;0;2020;8;7;5;3;4;6;0;1;0;0;0;0;0;351482,6444;5650936,609;6,883769245;50,99082798;0
92550;5,20083E+18;5;3;15;0;2020;8;12;6;3;5;2;0;1;1;0;0;0;0;355289,7969;5645354,194;6,940200232;50,94163012;0
92561;5,20083E+18;5;3;15;0;2020;8;13;4;3;5;2;0;0;1;0;0;0;0;356573,599;5647115,222;6,957767682;50,95777701;0
92569;5,20083E+18;5;3;15;0;2020;8;13;7;3;0;7;0;1;0;0;0;0;0;355262,6278;5645194,08;6,939877389;50,94018439;0
92577;5,20083E+18;5;3;15;0;2020;8;16;7;3;1;6;0;0;1;0;0;0;0;362983,9185;5648390,983;7,048505084;50,9708026;0
92611;5,20083E+18;5;3;15;0;2020;8;18;5;3;5;2;0;1;1;0;0;0;0;356354,35;5643200,065;6,956191658;50,92253742;0
92612;5,20083E+18;5;3;15;0;2020;8;11;6;3;6;7;0;0;1;1;0;0;0;356337,5051;5647625,168;6,954206938;50,96230099;0
92641;5,20083E+18;5;3;15;0;2020;8;15;5;3;3;6;0;0;1;0;0;1;0;353813,0469;5639976,821;6,921349888;50,89293276;0
92645;5,20083E+18;5;3;15;0;2020;8;9;4;3;2;2;0;0;1;0;0;0;1;350814,006;5648458,934;6,87526566;50,96838983;0
92659;5,20083E+18;5;3;15;0;2020;8;19;7;2;5;3;0;1;1;0;0;0;0;352229,4565;5647453,115;6,895818682;50,9597159;0
92696;5,20083E+18;5;3;15;0;2020;8;20;6;3;0;1;1;1;0;0;0;0;0;353937,5745;5646739,445;6,920410622;50,95373792;0
92701;5,20083E+18;5;3;15;0;2020;8;7;5;3;0;1;0;1;0;0;0;0;0;356534,7673;5647098,736;6,957221636;50,95761919;0
92707;5,20083E+18;5;3;15;0;2020;8;20;3;3;3;6;1;1;1;0;0;0;0;363234,7684;5638744,619;7,055694433;50,8841663;0
92712;5,20083E+18;5;3;15;0;2020;8;15;3;3;5;2;0;1;1;0;0;0;0;362587,7298;5648213,542;7,0429328;50,9691135;1
92721;5,20083E+18;5;3;15;0;2020;8;15;3;2;1;2;0;0;1;0;1;0;0;352193,2512;5647481,795;6,89529186;50,95996434;1
92722;5,20083E+18;5;3;15;0;2020;8;18;7;3;8;1;0;0;1;0;0;0;0;362959,3076;5642587,484;7,05033843;50,91863857;0
92727;5,20083E+18;5;3;15;0;2020;8;15;3;3;6;4;0;1;0;1;0;0;0;352424,2171;5647300,412;6,898651906;50,95839354;1
92732;5,20083E+18;5;3;15;0;2020;8;17;3;3;5;2;0;0;1;0;0;0;0;356932,1313;5636595,728;6,966993445;50,86332785;0
92742;5,20083E+18;5;3;15;0;2020;8;16;3;3;2;6;0;0;1;0;0;0;0;351561,1486;5644307,806;6,887591131;50,93127892;0
92743;5,20083E+18;5;3;15;0;2020;8;20;7;2;0;1;0;1;0;0;0;0;0;354503,5111;5643637,853;6,929701269;50,92600795;0
92786;5,20083E+18;5;3;15;0;2020;8;14;5;3;1;5;0;1;1;0;0;0;0;353714,7528;5646301,06;6,917416541;50,9497418;0
92787;5,20083E+18;5;3;15;0;2020;8;17;6;3;0;2;0;1;1;0;0;0;0;363648,823;5641225,203;7,060651128;50,90655843;0
92804;5,20083E+18;5;3;15;0;2020;8;17;7;2;2;1;0;0;1;0;1;0;0;349580,9197;5643183,332;6,859895595;50,92066101;0
92819;5,20083E+18;5;3;15;0;2020;8;15;4;3;2;6;0;0;1;0;0;0;0;352752,3386;5649599,526;6,90238995;50,97913851;1
92834;5,20083E+18;5;3;15;0;2020;8;16;7;3;2;6;0;0;1;0;1;0;0;359978,2032;5647587,829;7,006031826;50,96286173;0
92869;5,20083E+18;5;3;15;0;2020;8;20;6;2;0;2;1;0;1;0;0;0;1;346847,6561;5645262,262;6,820164181;50,9386235;1
92901;5,20083E+18;5;3;15;0;2020;8;8;4;3;5;7;0;0;1;0;0;0;1;354192,8887;5642306,549;6,925816659;50,91396547;0
92915;5,20083E+18;5;3;15;0;2020;8;12;7;3;5;2;0;0;1;0;1;0;0;352189,4771;5651927,924;6,893430172;50,99991831;0
92955;5,2009E+18;5;3;15;0;2020;9;17;3;3;0;5;0;1;1;0;0;0;0;360402,7061;5647569,314;7,01208013;50,96279834;0
93019;5,20083E+18;5;3;15;0;2020;8;15;1;3;5;2;0;0;1;0;0;0;0;366946,1527;5642147,981;7,107185522;50,91562151;0
93023;5,2009E+18;5;3;15;0;2020;9;17;3;3;3;1;0;0;1;0;0;1;0;362241,4659;5645676,822;7,038964479;50,94623255;0
93024;5,2009E+18;5;3;15;0;2020;9;1;4;2;9;1;2;0;1;0;0;0;0;355603,8501;5641201,282;6,946311781;50,90438733;1
93028;5,20083E+18;5;3;15;0;2020;8;17;1;3;5;3;0;1;1;0;0;0;0;361454,229;5645310,989;7,027904155;50,94275606;0
93031;5,2009E+18;5;3;15;0;2020;9;16;4;3;6;4;0;1;0;1;0;0;0;364130,3187;5648511,329;7,064778084;50,97215577;0
93039;5,20083E+18;5;3;15;0;2020;8;17;1;2;3;6;0;0;1;0;0;0;0;354317,2025;5645425,045;6,926337687;50,94202191;0
93117;5,2009E+18;5;3;15;0;2020;9;8;4;3;5;3;0;1;1;0;0;0;0;353654,8819;5648667,768;6,915612993;50,97099529;0
93136;5,2009E+18;5;3;15;0;2020;9;17;3;3;8;2;0;0;1;0;0;0;0;357697,9397;5643827,723;6,975050636;50,92851112;0
93138;5,2009E+18;5;3;15;0;2020;9;16;4;3;5;2;0;0;1;0;0;0;0;354260,2519;5640287,687;6,927580265;50,89583946;0
93155;5,20083E+18;5;3;15;0;2020;8;5;2;2;9;7;2;0;1;0;0;0;0;363304,0894;5646278,805;7,053855896;50,95189576;1
93159;5,20083E+18;5;3;15;0;2020;8;19;2;3;0;1;0;1;0;0;0;0;0;364976,172;5635466,586;7,081646019;50,85511408;0
93163;5,20083E+18;5;3;15;0;2020;8;11;2;2;8;1;0;0;0;0;1;0;0;365247,3394;5635678,981;7,085418149;50,85708627;0
93165;5,20083E+18;5;3;15;0;2020;8;9;2;2;5;3;0;0;1;0;0;0;0;363517,0293;5646020,939;7,056982327;50,94962868;0
93169;5,20083E+18;5;3;15;0;2020;8;12;2;3;2;6;0;0;1;0;0;0;0;353538,3844;5644854,851;6,915488961;50,93670048;0
93173;5,20083E+18;5;3;15;0;2020;8;18;2;3;2;7;0;0;1;0;0;0;0;354628,0096;5642959,399;6,931742006;50,91994224;0
93176;5,20083E+18;5;3;15;0;2020;8;8;2;3;6;4;0;0;0;1;0;0;1;355593,6154;5643697,496;6,945178255;50,92681785;0
93187;5,2009E+18;5;3;15;0;2020;9;17;4;2;5;3;0;1;0;0;0;0;0;358180,8073;5644798,18;6,981539622;50,93735156;0
93206;5,2009E+18;5;3;15;0;2020;9;17;3;3;2;6;0;0;1;0;0;0;0;353335,2916;5640362,252;6,914406666;50,8962754;0
93208;5,2009E+18;5;3;15;0;2020;9;10;4;3;5;3;0;0;1;0;0;0;0;357208,168;5641146,17;6,969135498;50,90429105;0
93227;5,2009E+18;5;3;15;0;2020;9;7;3;3;5;3;0;0;1;0;0;0;0;348537,9783;5645173,961;6,844241138;50,93827647;0
93298;5,2009E+18;5;3;15;0;2020;9;9;3;3;1;5;0;1;1;0;0;0;0;359644,9451;5644815,568;7,002357846;50,93786605;0
93299;5,2009E+18;5;3;15;0;2020;9;17;4;3;5;2;0;1;1;0;0;0;0;353842,6948;5642331,463;6,920828488;50,91410078;0
93304;5,2009E+18;5;3;15;0;2020;9;17;4;3;2;7;0;1;1;0;0;0;0;360492,7394;5646623,179;7,013724104;50,9543171;0
93348;5,20083E+18;5;3;15;0;2020;8;21;2;1;2;6;2;0;0;0;0;1;1;351001,9536;5652929,008;6,876107261;51,00860808;0
93371;5,2009E+18;5;3;15;0;2020;9;11;4;2;6;7;0;0;0;1;0;0;1;360122,1783;5644932,675;7,009100848;50,93903447;0
93389;5,2009E+18;5;3;15;0;2020;9;14;3;3;3;3;0;0;1;0;0;1;0;357469,265;5639232,951;6,973593097;50,88716142;0
93391;5,2009E+18;5;3;15;0;2020;9;16;4;2;5;3;0;1;1;0;0;0;0;352770,0101;5644909,891;6,904538655;50,93699944;0
93403;5,2009E+18;5;3;15;0;2020;9;19;3;3;1;5;0;1;1;0;0;0;0;355330,8174;5645548,842;6,940706408;50,94338967;0
93446;5,20091E+18;5;3;15;0;2020;9;13;7;3;2;6;0;0;1;0;0;0;0;360359,7352;5656178,742;7,008157023;51,04016144;0
93449;5,20091E+18;5;3;15;0;2020;9;19;7;3;0;1;0;1;0;0;0;0;0;355947,5512;5649948,186;6,947737445;50,98308006;1
93465;5,20091E+18;5;3;15;0;2020;9;12;1;2;4;2;0;0;1;0;1;0;0;353956,9959;5654043,434;6,917751224;51,01938077;0
93468;5,2009E+18;5;3;15;0;2020;9;7;5;3;2;6;0;0;1;0;0;0;0;353510,5763;5652848,117;6,91187345;51,00852549;0
93474;5,2009E+18;5;3;15;0;2020;9;14;6;3;1;6;0;0;1;0;0;0;0;362706,317;5645193,373;7,04575989;50,94199853;0
93479;5,2009E+18;5;3;15;0;2020;9;10;5;3;0;1;0;0;0;0;1;0;0;360291,7296;5644972,384;7,011497312;50,93943244;1
93488;5,2009E+18;5;3;15;0;2020;9;15;5;3;2;2;0;0;1;0;0;0;0;357696,557;5643828,887;6,975030519;50,92852125;1
93494;5,2009E+18;5;3;15;0;2020;9;15;6;3;4;2;0;1;1;0;0;0;0;356181,5186;5644620,213;6,953174001;50,93525705;0
93499;5,2009E+18;5;3;15;0;2020;9;17;5;2;8;7;0;0;1;0;0;0;0;362083,3725;5651067,518;7,034671091;50,99464232;1
93510;5,2009E+18;5;3;15;0;2020;9;7;5;2;6;4;0;0;1;1;0;0;0;360007,254;5647662,87;7,00641638;50,96354319;0
93513;5,2009E+18;5;3;15;0;2020;9;8;5;3;5;3;0;1;1;0;0;0;0;352093,699;5651961,424;6,8920525;51,00019474;0
93517;5,2009E+18;5;3;15;0;2020;9;14;5;3;2;6;0;0;1;0;0;0;0;349120,5098;5649595,405;6,850693073;50,97816133;1
93520;5,2009E+18;5;3;15;0;2020;9;16;5;2;0;1;0;0;0;0;1;0;0;346408,15;5645274,147;6,813908489;50,93861341;1
93524;5,2009E+18;5;3;15;0;2020;9;7;5;3;1;5;0;1;1;0;0;0;0;359311,4176;5638735,355;6,999957988;50,883141;0
93536;5,2009E+18;5;3;15;0;2020;9;11;5;3;0;1;0;0;0;0;1;0;0;352018,6383;5642393,702;6,8948736;50,91419529;1
93540;5,2009E+18;5;3;15;0;2020;9;8;5;3;0;1;0;1;0;0;0;0;0;354481,2861;5644828,114;6,928910057;50,9366989;0
93554;5,20091E+18;5;3;15;0;2020;9;14;2;2;5;2;0;1;1;0;0;0;0;348897,4477;5643018,057;6,85024719;50,91899723;0
93557;5,2009E+18;5;3;15;0;2020;9;18;5;3;0;5;0;1;1;0;0;0;0;356415,4428;5646289,361;6,955842996;50,95031574;0
93562;5,2009E+18;5;3;15;0;2020;9;7;5;3;5;3;0;1;0;0;0;0;0;354966,4711;5645431,369;6,935570489;50,94224242;0
93568;5,2009E+18;5;3;15;0;2020;9;14;6;3;0;6;0;0;0;0;1;0;0;354325,4837;5644813,344;6,926700061;50,93652683;1
93573;5,2009E+18;5;3;15;0;2020;9;16;5;3;5;2;0;1;1;0;0;0;0;356179,6679;5644620,807;6,953147446;50,93526193;1
93636;5,20091E+18;5;3;15;0;2020;9;11;1;3;3;6;0;1;0;0;0;0;0;360011,0455;5648817,133;7,00602608;50,97391759;0
93649;5,20091E+18;5;3;15;0;2020;9;21;7;3;1;7;2;1;1;0;0;0;0;364108,2185;5648562,705;7,064444299;50,9726123;0
93653;5,20091E+18;5;3;15;0;2020;9;8;2;3;0;7;0;0;0;0;0;0;1;356576,888;5643032,618;6,95942166;50,92108795;0
93695;5,2009E+18;5;3;15;0;2020;9;10;6;3;0;2;0;0;1;0;1;0;0;352525,464;5643730,481;6,901537821;50,92633811;0
93747;5,20091E+18;5;3;15;0;2020;9;19;7;3;2;6;1;0;1;0;0;0;0;353025,38;5640659,492;6,909883186;50,8988678;0
93757;5,20091E+18;5;3;15;0;2020;9;15;2;3;5;3;0;1;1;0;0;0;0;354477,8972;5647389,351;6,927838326;50,9597151;0
93771;5,2009E+18;5;3;15;0;2020;9;15;6;3;2;6;0;0;1;0;0;0;0;356231,857;5646964,884;6,952964359;50,95634079;0
